X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27 ,X28,X29 ,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51
0,0.519032068,0.611698064,0.611698064,0.999105896,0.809322859,0.303266633,0.78157615,0.000153334,0.000122076,0.478003405,0,0.342038668,0.185327209,0.215751158,0.325493386,0.02521288,0.112287273,0.172252768,0.022059199,0.84802857,0.689948719,0.000451899,0.390670988,0.630612252,0.001332312,0.037488285,0.962511715,0.030908628,0.369637181,0.005365848,0.111803215,0.396515113,0.136431784,0.004451428,0.069412335,0.425533118,0.001077563,0.002243442,0.050505836,0.671563722,0.110933234,0.629725683,0,0.799938927,0.000762438,0.62443123,0.611698382,0.026791157,0.565158396,1,0.101208366
0,0.629798169,0.611726891,0.610530564,0.999160665,0.809601612,0.303717885,0.781882958,7970000000,370000000,0.469543628,0.000276028,0.105577488,0.20584889,0.252056349,0.327898423,0.026528729,0.119941373,0.206597876,0.02235459,0.848387476,0.689914094,0.000634016,0.383210387,0.630724237,0.004147402,0.092178855,0.907821145,0.00559606,0.372935227,0.005930097,0.119742049,0.397581532,0.113943028,0.004777621,0.019628982,0.405022501,0.013269885,0.003042524,0.009521783,0.671657311,0.115337174,0.610113327,0,0.841266712,0.005638463,0.611917349,0.611724078,0.026816872,0.565278099,1,0.041400737
0,0.536913111,0.611849407,0.611849407,0.998981913,0.809310881,0.30348948,0.781567027,0.000279725,0.000328195,0.463001267,0,0.130984918,0.189161856,0.214711166,0.318667327,0.027148842,0.097874766,0.170369812,0.022097079,0.847968174,0.689158097,0.000439247,0.375889497,0.630612252,0.002148478,0.056111497,0.943888503,0.006254095,0.369637181,0.005365848,0.097879721,0.399873798,0.139430285,0.005953453,0.020219438,0.393365143,0.005279143,0.00223326,0.049238016,0.671563399,0.110933234,0.572724831,0,0.796903353,0.000675488,0.623985766,0.611846292,0.026791157,0.565158396,1,0.068698792
0,0.634991167,0.611986336,0.612216953,0.999147493,0.809517504,0.303516792,0.78178808,0.000120031,0.000113247,0.471670735,0,0,0.192827947,0.24931455,0.324821391,0.035028813,0.125722661,0.197484371,0.022172807,0.848108412,0.689475344,0.00049794,0.383229015,0.630612252,0.00181654,0.048885933,0.951114067,0.007210015,0.369637181,0.005365848,0.125685997,0.399514752,0.1994003,0.0052208,0.070948695,0.436105018,0.009359435,0.002596492,0.028785048,0.671568953,0.110933234,0.615303699,0,0.857725051,0.006785751,0.624431232,0.611987135,0.026791162,0.56515842,1,0.078629891
0,0.696289951,0.612094438,0.612094438,0.999150728,0.809493418,0.303474011,0.781765343,0.000114711,9830000000,0.472603441,0,0,0.267413931,0.345750213,0.392551461,0.146679371,0.225225959,0.28214205,0.022698923,0.853407551,0.698320555,0.001063032,0.429827503,0.630613279,0.007875323,0.13695317,0.86304683,0.018462646,0.369637181,0.005365848,0.169418796,0.398862307,0.350824588,0.002384114,0.056011045,0.427421361,0.000674092,0.00255456,0.036990708,0.671671237,0.110933234,0.714046932,0,0.866251788,0.001472477,0.624097752,0.61209258,0.026791454,0.565159813,1,0.026895157
0,0.597837143,0.612116058,0.612116058,0.99909099,0.809445505,0.303525976,0.781713975,0.000174727,8230000000,0.480554926,0.000268027,0.057900597,0.176014496,0.222369292,0.327403268,0.01196364,0.102434655,0.176696543,0.022189179,0.848391711,0.6904884,0.000461831,0.388510115,0.630935878,0.002829681,0.069746349,0.930253651,0.005105378,0.372171387,0.005365848,0.102447604,0.396223053,0.074962519,0.008254738,0.004215443,0.393760883,0.008783509,0.002415201,0.015621079,0.671609402,0.114533712,0.647949018,0,0.81289162,0.000492253,0.623197173,0.612111859,0.026892449,0.565599132,1,0.055261039
0,0.63086889,0.612173713,0.612173713,0.999164362,0.809498756,0.303470144,0.781771519,0.000102338,4570000000,0.475829328,0.000339034,0.039376455,0.181071173,0.233620119,0.336103841,0.020811592,0.114974351,0.185810047,0.02271038,0.849335815,0.703102519,0.000490154,0.403263664,0.630761907,0.004121869,0.091785833,0.908214167,0.005029321,0.370280239,0.005365848,0.114938036,0.398543453,0.113943028,0.006305264,0.0113156,0.399617829,0.016508404,0.002599739,0.015476265,0.671577632,0.110933234,0.694090497,0,0.829460195,0.00420927,0.623893534,0.612171133,0.026836993,0.565367866,1,0.041590858
0,0.614219177,0.61220254,0.61220254,0.999140906,0.809523103,0.303542412,0.781792431,0.000126275,3460000000,0.484319301,0,0,0.175255994,0.224543821,0.327863054,0.009982304,0.103574627,0.178052271,0.022136697,0.848114306,0.689643792,0.00047034,0.386833576,0.630612252,0.001541141,0.04253711,0.95746289,0.005198425,0.369637181,0.005365848,0.103554969,0.396583439,0.074962519,0.010877093,0.025918364,0.4074987,0.045919212,0.002621626,0.010908606,0.671548255,0.110933234,0.664188356,0,0.820970131,0.003844194,0.623147974,0.612199223,0.026791157,0.565158396,1,0.089849847
0,0.620482895,0.612289021,0.612289021,0.999168291,0.809517765,0.303506882,0.781778256,0.000100372,6520000000,0.485059091,0.00030303,0.058811621,0.200033711,0.233052851,0.337412464,0.019525992,0.114078658,0.186864503,0.0221217,0.848064062,0.689436853,0.000487858,0.386423755,0.630836564,0.00428875,0.094325362,0.905674638,0.00506614,0.373275208,0.005441406,0.113944664,0.396367743,0.07946027,0.007755201,0.007540796,0.397152936,0.017625826,0.002637186,0.010673301,0.671583798,0.118448635,0.665384588,0,0.821403374,0.007156543,0.623602377,0.61229052,0.026837384,0.56536958,1,0.040406041
0,0.637346753,0.612296228,0.612296228,0.999190938,0.80966632,0.303736979,0.781944712,7770000000,3750000000,0.481194065,0.000279028,0.066707157,0.188445493,0.251110901,0.334193959,0.02164345,0.118394268,0.200873691,0.022245865,0.848283612,0.690740928,0.000545328,0.392431355,0.63076362,0.004676315,0.10000907,0.89999093,0.005399092,0.37314436,0.006511407,0.117291188,0.395492904,0.094452774,0.003731582,0.011873742,0.401042491,0.010837452,0.002949226,0.013130459,0.671570463,0.11841811,0.663037912,0,0.851258228,0.097645306,0.623628025,0.612293795,0.02683279,0.565349386,1,0.037975097
0,0.542373789,0.612325055,0.612325055,0.998977523,0.809318563,0.303512924,0.78157629,0.000291867,0.000314443,0.471301678,0,0.043121773,0.189920357,0.215940248,0.324609182,0.02826807,0.097386206,0.171273631,0.022102263,0.848017077,0.690006946,0.000447806,0.387737044,0.630612252,0.002122033,0.055567313,0.944432687,0.006300313,0.369637181,0.005365848,0.097407462,0.399909971,0.146926537,0.00630868,0.021047839,0.393116393,0.005184495,0.002238821,0.054714351,0.671589079,0.110933234,0.614476983,0,0.79879156,0.000651506,0.624008038,0.612324138,0.026791157,0.565158396,1,0.069382041
0,0.554901226,0.612375503,0.612375503,0.999002596,0.80939577,0.303603078,0.781591027,0.000267467,0.000131923,0.465874873,0.000783078,0.001923272,0.17542455,0.217263874,0.326059277,0.023851657,0.099829004,0.177750998,0.022043523,0.847951434,0.689259027,0.000458262,0.383378041,0.63197422,0.007775012,0.136015963,0.863984037,0.005157241,0.377199536,0.005365848,0.099654762,0.399450446,0.098950525,0.008867845,0.005587298,0.392709346,0.004816763,0.002298683,0.038637916,0.671571607,0.112726348,0.618228451,0,0.811496663,0.000680105,0.623900124,0.612373244,0.02738892,0.566978884,1,0.027107215
0,0.619626318,0.612389916,0.612389916,0.999109478,0.80948183,0.303519692,0.781759729,0.000160619,8000000000,0.516730832,0,0,0.181871813,0.22331474,0.329277782,0.010163801,0.102271802,0.17639527,0.022031876,0.847980585,0.689252535,0.000444662,0.386554152,0.630612252,0.000545327,0.016567403,0.983432597,0.00521917,0.369637181,0.005365848,0.102235901,0.395145916,0.067466267,0.006529842,0.007643611,0.395728274,0.014426865,0.002474171,0.014041597,0.671574685,0.110933234,0.674141035,0,0.816028022,0.001496927,0.623338528,0.612385406,0.026791157,0.565158396,1,0.206470245
0,0.612345415,0.612440364,0.612440364,0.999111095,0.809436391,0.303462651,0.781704852,0.000159925,9370000000,0.472762806,0.000237024,0.045854844,0.181703257,0.240238253,0.333062177,0.041275315,0.124175556,0.191383596,0.022187236,0.848443167,0.696774598,0.000513137,0.399873328,0.630670128,0.004851403,0.102457901,0.897542099,0.007806175,0.37122749,0.005365848,0.123357272,0.40334368,0.215892054,0.00519689,0.024099996,0.404016191,0.001917979,0.00239439,0.043707047,0.67159163,0.112554584,0.665835041,0,0.838028232,0.000736789,0.624062172,0.612439296,0.02680841,0.565239342,1,0.037002916
0,0.536752503,0.612447571,0.612454777,0.998996588,0.809310621,0.30345685,0.781585975,0.000274868,0.000251961,0.48309135,0,0,0.176140913,0.216223882,0.324361604,0.018648759,0.098281899,0.170143858,0.022051092,0.847990537,0.689138995,0.000439197,0.387504191,0.632023876,0.001052353,0.030413883,0.969586117,0.006394278,0.369637181,0.005574242,0.098311267,0.396783057,0.125937031,0.004745172,0.01890046,0.39420185,0.005240992,0.002232907,0.049813937,0.671616736,0.110933234,0.63212403,0,0.796811663,0.002195651,0.62405308,0.61244809,0.027461126,0.567113466,1,0.122661442
0,0.44081589,0.612483605,0.612483605,0.998312664,0.808651822,0.303664953,0.780856569,0.000959667,0.000821252,0.403643592,0,0,0.154565758,0.202514891,0.311664427,0.003781176,0.083787965,0.160427807,0.022060938,0.848034758,0.689414953,0.000420781,0.357345106,0.630612252,0.00077513,0.023006923,0.976993077,0.016226252,0.369637181,0.005365848,0.083785236,0.395081609,0.046476762,0.00292293,0.006668331,0.377524253,0.000765121,0.002061441,0.053540294,0.671177367,0.110933234,0.460470066,0,0.74312861,0.000543021,0.624011526,0.612481922,0.026791114,0.565158191,1,0.156896211
0,0.513999679,0.612490811,0.612490811,0.998875148,0.809089285,0.303202341,0.781464711,0.00039698,0.000455534,0.454969259,0.000179018,0,0.169946484,0.199489458,0.304626158,0.033652465,0.0817523,0.132786021,0.022033867,0.847859322,0.688803916,0.000399095,0.348869267,0.630529034,0.011444569,0.164706594,0.835293406,0.005650982,0.376648184,0.005365848,0.081782207,0.406214707,0.152923538,0.005366818,0.019226532,0.386456661,0.006396917,0.002131506,0.085905391,0.671550307,0.122029102,0.496272374,0,0.746444259,0.002253101,0.623690543,0.612490957,0.026770878,0.565059811,1,0.021759025
0,0.509074362,0.612490811,0.612490811,0.998844412,0.80923133,0.303537819,0.781482255,0.000427624,0.000462495,0.435623999,0,0,0.165353335,0.208660301,0.307880031,0.015699442,0.086719323,0.162461399,0.022234597,0.848112106,0.689612688,0.000430313,0.350815916,0.630604718,0.001568499,0.043171993,0.956828007,0.028258581,0.369637181,0.005365848,0.086700213,0.400023847,0.136431784,0.004062045,0.017892866,0.385009385,0.000331241,0.002186226,0.066664315,0.67147412,0.110933234,0.448856794,0,0.778886575,0.000600092,0.623890999,0.612490491,0.026789779,0.565151819,1,0.088593808
0,0.628406232,0.612519639,0.612519639,0.999164709,0.809541461,0.303565373,0.781811238,0.000107542,6600000000,0.484196841,0.000224022,0.067719405,0.19801104,0.234754656,0.33787225,0.018482387,0.112775833,0.189726595,0.022187425,0.848107435,0.689708569,0.00055808,0.388351775,0.630797523,0.004482988,0.097227681,0.902772319,0.005055461,0.373473158,0.005365848,0.112625596,0.396532529,0.082458771,0.00712587,0.006289382,0.396203161,0.015856277,0.002715137,0.009557785,0.671531299,0.119096563,0.659585934,0,0.823108204,0.006468544,0.623595208,0.612519314,0.026829988,0.565336991,1,0.039134489
0,0.584613737,0.612570086,0.612570086,0.999048584,0.809446937,0.303578908,0.78169601,0.000224566,0.00018184,0.466612986,0.000272027,0,0.17829,0.230878321,0.322062672,0.028116823,0.106750265,0.183701137,0.022114431,0.848173396,0.689449952,0.000481844,0.382865765,0.630629375,0.002970116,0.072376576,0.927623424,0.007164103,0.369698691,0.005365848,0.106714218,0.401186727,0.172413793,0.004621355,0.031772983,0.401257321,0.004180871,0.0023852,0.041876582,0.67157259,0.110971619,0.600905292,0,0.834012889,0.003552156,0.62396419,0.612570501,0.026796929,0.565185771,1,0.05322018
0,0.669307779,0.612598913,0.612591706,0.999194174,0.809566719,0.303529843,0.781840291,7930000000,7350000000,0.469283611,0.000519052,0.021155987,0.24815642,0.32665217,0.346148405,0.091338082,0.194609559,0.262785268,0.02210713,0.848050439,0.689446432,0.00051124,0.379298461,0.630689991,0.005259942,0.107960214,0.892039786,0.008472163,0.372160203,0.005365848,0.194554367,0.404341774,0.212893553,0.007757763,0.139039114,0.500124375,0.008501527,0.002950117,0.019744609,0.671562756,0.110933234,0.647933082,0,0.879212062,0.023355741,0.624307521,0.612593962,0.026815011,0.565269629,1,0.034975296
0,0.619519246,0.61260612,0.61260612,0.999200644,0.809544195,0.303499873,0.781836221,7310000000,5200000000,0.467065918,0.000227023,0.075918615,0.194934895,0.248558192,0.325917804,0.028207571,0.12669978,0.198614145,0.022280347,0.848334162,0.690606037,0.000515857,0.382772624,0.630770811,0.007780483,0.136076428,0.863923572,0.005050066,0.375571203,0.005365848,0.126337388,0.400441841,0.109445277,0.005926128,0.01195012,0.401483458,0.021913056,0.002791994,0.010727307,0.671580023,0.124434813,0.59994781,0,0.83125943,0.017624633,0.62361125,0.612606607,0.026801135,0.565205529,1,0.027094841
0,0.652283313,0.612620534,0.612620534,0.999213354,0.809614631,0.303608637,0.781896291,6050000000,3600000000,0.499118459,0.000121012,0.066504707,0.218279887,0.258579938,0.343743368,0.029886413,0.130363977,0.209459968,0.022184944,0.848117105,0.689630779,0.000580065,0.391676912,0.630642046,0.002027193,0.053511503,0.946488497,0.005307769,0.370652653,0.005365848,0.129944469,0.396145349,0.116941529,0.005095275,0.012461261,0.402421926,0.012200164,0.003438455,0.00774519,0.671586711,0.113622661,0.688245186,0,0.85078174,0.075373606,0.62321877,0.612618596,0.026799835,0.565199439,1,0.071978864
0,0.61539697,0.612685395,0.612685395,0.999201106,0.809579478,0.303648276,0.781836642,7380000000,5940000000,0.465864808,0.000234023,0.195262678,0.239433652,0.256972677,0.32542265,0.035043937,0.134435307,0.219326655,0.022387603,0.848449072,0.690237805,0.000671597,0.379857308,0.630678004,0.002674655,0.066783566,0.933216434,0.005337273,0.371057499,0.005710125,0.134341362,0.398058474,0.125937031,0.004995368,0.019990306,0.407950974,0.018015323,0.002972868,0.010087523,0.671580562,0.111142752,0.592051412,0,0.83984199,0.006260001,0.624287551,0.612681252,0.026807808,0.565236561,1,0.057742595
0,0.592697682,0.612779083,0.612779083,0.99916078,0.809478966,0.30342978,0.781777694,0.000115752,8930000000,0.483413435,0.00039804,0.010021257,0.169567233,0.22331474,0.324114027,0.009347067,0.103900334,0.176997816,0.022146037,0.848084731,0.689502639,0.000676938,0.383610894,0.631057451,0.004137371,0.092027693,0.907972307,0.005072369,0.373889188,0.005365848,0.103888807,0.395720657,0.07946027,0.002894751,0.016265441,0.402783745,0.0497893,0.002485516,0.01133948,0.671571396,0.121318311,0.615212526,0,0.812918011,0.008312703,0.623751389,0.612780085,0.026820024,0.565292381,1,0.04147283
0,0.257187216,0.61280791,0.61280791,0.99705863,0.807122524,0.303448874,0.779209828,0.002219874,0.00083093,0.430296168,0.000430043,0,0.131768573,0.202420346,0.314670722,0.001149477,0.085009364,0.159599307,0.022283745,0.848067626,0.689501774,0.00043745,0.349968332,0.630575951,0.003925806,0.088732352,0.911267648,0.005540665,0.37133709,0.005365848,0.085031023,0.397947277,0.049475262,0.006515326,0.002156192,0.378259198,0.002771615,0.002006858,0.141082518,0.671642484,0.114006441,0.401053563,0,0.611702922,394000000,0.623805024,0.612807198,0.026780059,0.565104919,1,0.043100561
0,0.682102896,0.612815117,0.612815117,0.999230571,0.809579869,0.303469177,0.781881975,4640000000,3530000000,0.485020508,0.000340034,0.00273307,0.269015212,0.320223126,0.386362029,0.074776533,0.189316831,0.248248851,0.022108679,0.848040899,0.689430563,0.000497391,0.394201036,0.630878344,0.009255054,0.148955468,0.851044532,0.005095394,0.378235138,0.005365848,0.189278095,0.400193992,0.115442279,0.007791066,0.022261064,0.411964904,0.031177291,0.003033937,0.010195001,0.671593913,0.12935104,0.699118977,0,0.843956364,0.039767535,0.623610087,0.612814458,0.026863585,0.565481597,1,0.024447186
0,0.57968842,0.612822324,0.612858358,0.999056441,0.809368428,0.303439448,0.781633694,0.000221328,0.000124962,0.466532464,0.000378038,0,0.171168514,0.223598374,0.328252104,0.029629294,0.108460223,0.176922498,0.022239117,0.848258873,0.689749339,0.000467795,0.382875079,0.631629704,0.012467741,0.170994951,0.829005049,0.005129655,0.378816685,0.005365848,0.108415979,0.405507333,0.109445277,0.006236951,0.004318259,0.393308609,0.003776999,0.002285635,0.035213612,0.671573323,0.121896364,0.620500739,0,0.807428167,0.000644737,0.623598285,0.612821149,0.027195241,0.566552194,1,0.020823413
1,0.511055196,0.612851151,0.612851151,0.998869255,0.809080302,0.303296121,0.7813645,0.000408544,0,0.457680146,0.000414041,0,0.182082508,0.21102392,0.288604372,0.0037963,0.093559156,0.166603901,0.022107414,0.848017324,0.68958193,0.000437076,0.319827875,0.618090506,0.025006611,0.217432052,0.782567948,0.923930011,0.395615579,0.005365848,0.093556109,0.441272576,0.007496252,137000000,0.012537638,0.388118767,3480000000,0.002120713,0.004319901,0.671493266,0.110933234,0.487125599,0,0.793176261,0.00204394,0.617459722,0.612848555,0.026473396,0.562991745,1,0.015540764
0,0.539001017,0.612887185,0.612887185,0.999026746,0.809446677,0.30365601,0.781647168,0.000251509,0.000227173,0.469218188,0.011046105,0.034213989,0.176435886,0.217831143,0.32231025,0.009226069,0.098037619,0.174964224,0.02208804,0.848049416,0.689639089,0.000454644,0.383508439,0.630620128,0.002248789,0.058227772,0.941772228,0.008177392,0.369637181,0.005365848,0.097822724,0.398966806,0.064467766,0.012754838,0.019587856,0.396248389,0.005356449,0.002350144,0.019496421,0.671606761,0.110933234,0.607205923,0,0.80966738,0.003002388,0.624734656,0.612884586,0.026793472,0.56516941,1,0.066227235
0,0.473365812,0.612908805,0.612908805,0.998878152,0.809022754,0.30303992,0.781238746,0.000400565,0.000446705,0.44681647,0,0,0.19434495,0.19476222,0.313255995,0.013581983,0.089976386,0.151540258,0.022014113,0.847794609,0.688581714,0.00040748,0.365737119,0.630612252,0.00072771,0.021706926,0.978293074,0.005897839,0.369637181,0.005365848,0.089965313,0.395684485,0.068965517,0.00487582,0.013483542,0.388220529,0.009903444,0.002122449,0.055599285,0.671524243,0.110933234,0.532275153,0,0.760956743,0.000806097,0.624299989,0.612906465,0.026791157,0.565158396,1,0.164930872
0,0.605278655,0.612908805,0.612908805,0.999182734,0.809591847,0.303658186,0.781866958,9570000000,4840000000,0.479674224,0.000289029,0.115396295,0.185790738,0.236078283,0.327438636,0.01604731,0.111798713,0.189801913,0.022077199,0.848019782,0.689331941,0.000479498,0.381729444,0.630743757,0.003125142,0.075188197,0.924811803,0.005510771,0.371812393,0.005955689,0.110997118,0.395843912,0.082458771,0.004394216,0.011406665,0.400375387,0.010819659,0.002809059,0.011257387,0.671570785,0.116003527,0.632750858,0,0.834128789,0.094558854,0.623241006,0.612907964,0.026826158,0.56531994,1,0.051179345
0,0.551635527,0.613110595,0.613110595,0.998325952,0.810019936,0.30617693,0.782329696,0.000956429,0.001039426,0.46833413,0.000309031,0,0.177826472,0.220383852,0.318490486,0.001754466,0.089976386,0.174662951,0.022144868,0.848051192,0.689993817,0.000460259,0.378115569,0.630675607,0.000523441,0.015962754,0.984037246,0.006323727,0.370088999,0.005365848,0.090120019,0.394056721,0.013493253,0.004394216,0.008154752,0.374686235,0.026210691,0.002407604,0.014630858,0.672905987,0.11123521,0.57442436,0,0.8111667,0.003619737,0.624995578,0.613109472,0.026802789,0.565213259,1,0.212871398
0,0.645216553,0.613161043,0.613161043,0.999208617,0.809553178,0.303516067,0.781829765,7390000000,5160000000,0.478397625,0.000241024,0.103350542,0.190426025,0.246856386,0.338155196,0.027421087,0.126862633,0.20305792,0.022778049,0.84872509,0.690813409,0.00068899,0.399482136,0.630693415,0.004934388,0.103606736,0.896393264,0.005186607,0.372737277,0.005365848,0.126093116,0.397775792,0.152923538,0.003706819,0.007581922,0.398193166,0.008048446,0.002986363,0.010321855,0.671645128,0.117843945,0.665414141,0,0.841677073,0.00132963,0.617931214,0.613157793,0.026795467,0.565178864,1,0.036563448
1,0.540553563,0.61318987,0.61318987,0.999089257,0.809351893,0.30336428,0.781625554,0.000193807,7230000000,0.458540718,0.000440044,0.22805952,0.215667271,0.220383852,0.309719177,0.022021568,0.108378797,0.175943361,0.022106514,0.848067003,0.689515479,0.000524167,0.371083417,0.632963247,0.008162577,0.139613629,0.860386371,0.005322368,0.378550515,0.005365848,0.108375267,0.402255825,0.056971514,0.016547048,0.017173156,0.39928993,0.02802779,0.00227015,0.016752843,0.671568756,0.123181243,0.543473845,0,0.799888462,0.00480971,0.624607491,0.613191334,0.02794963,0.567793501,1,0.026318006
0,0.394293056,0.613254731,0.613434901,0.99887561,0.808647135,0.302499964,0.780955798,0.00041155,0.000351116,0.460379289,0.000276028,0,0.144494543,0.189278623,0.317005022,0.009286568,0.091523492,0.146870528,0.022036079,0.848072579,0.689466659,0.000344196,0.374119817,0.630557116,0.008418826,0.141911298,0.858088702,0.005958712,0.374542311,0.005365848,0.091504226,0.397284114,0.083958021,0.002074145,0.021224094,0.385925239,0.007453419,0.00206112,0.114414523,0.671485926,0.118018886,0.556348416,0,0.682872852,0.010341815,0.623864748,0.613252356,0.026774094,0.565075704,1,0.02583685
0,0.639381123,0.613261938,0.612743049,0.999214857,0.809631427,0.303693715,0.781911168,6110000000,2440000000,0.479504794,0.000447045,0.14090495,0.219670473,0.269830765,0.338791823,0.035845547,0.13769237,0.222414702,0.022189511,0.848134693,0.689580891,0.000506399,0.385315376,0.630690675,0.004030677,0.090364906,0.909635094,0.005785576,0.372125534,0.006802062,0.136832934,0.398275509,0.11994003,0.005143948,0.027025836,0.414825535,0.013393535,0.003410973,0.008390671,0.671578912,0.116269511,0.651463134,0,0.853997478,0.006672233,0.612331253,0.613261657,0.026808754,0.565240927,1,0.04227843
0,0.676106858,0.613377247,0.613384454,0.99920284,0.809580129,0.303537336,0.781851379,8310000000,7520000000,0.47123961,0.000563056,0.021662112,0.261093085,0.343386594,0.353363514,0.10088177,0.209103493,0.277773593,0.02212249,0.848060133,0.689472949,0.000482393,0.383052047,0.63069684,0.004760211,0.101188137,0.898811863,0.00816891,0.37231901,0.005365848,0.209080398,0.404481105,0.212893553,0.008973729,0.133287311,0.499525113,0.008873029,0.002971691,0.020859042,0.671581356,0.110933234,0.66232782,0,0.886545652,0.024827304,0.624436206,0.613374717,0.026817212,0.565279643,1,0.037499075
0,0.536484823,0.613384454,0.613384454,0.998959151,0.809230029,0.303391592,0.781578115,0.000327136,0.000203912,0.469042047,0.000356036,0,0.168134508,0.215562069,0.320188159,0.018421888,0.095106262,0.164720946,0.022070562,0.847916636,0.68867696,0.000427668,0.381161283,0.630390337,0.00229165,0.059104514,0.940895486,0.00534075,0.37093448,0.005365848,0.09505431,0.395979224,0.130434783,0.003934813,0.014664454,0.391861333,0.010268462,0.002183072,0.065148933,0.671591372,0.113995811,0.592267885,0,0.778071318,0.000360987,0.623995677,0.613382513,0.026723302,0.564812648,1,0.065247174
0,0.588040045,0.613420487,0.613420487,0.999015191,0.809400587,0.303530569,0.781665554,0.00027163,0.000278618,0.481809718,0,0,0.181534701,0.228420157,0.330904718,0.030960267,0.103086068,0.177525043,0.022072205,0.847960527,0.689313186,0.000454669,0.394899594,0.630618074,0.001985245,0.052604529,0.947395471,0.009987508,0.369637181,0.005365848,0.103058283,0.402589416,0.193403298,0.008053216,0.019414538,0.39545691,0.001142303,0.00231603,0.057024589,0.671591784,0.110933234,0.674476918,0,0.824689021,0.000397816,0.623914732,0.613417705,0.026793844,0.565171179,1,0.073189938
0,0.566090262,0.613557417,0.613557417,0.999073889,0.809415169,0.303519209,0.781683799,0.0002152,9810000000,0.473111732,0.000324032,0.128454297,0.173949686,0.22709653,0.328428945,0.023912156,0.10780881,0.181516909,0.022123881,0.848028217,0.689380097,0.000458986,0.3892925,0.630861564,0.004432833,0.096502101,0.903497899,0.006235074,0.373346783,0.005365848,0.107805299,0.39793254,0.139430285,0.003401119,0.02342435,0.400771127,0.005932828,0.002333923,0.040015113,0.671628519,0.114131902,0.648075762,0,0.820307272,0.000609091,0.623942199,0.613558577,0.026862212,0.565475858,1,0.039451489
0,0.605439263,0.61357183,0.61357183,0.999174993,0.809496673,0.303477153,0.781768571,0.000114133,4620000000,0.480861914,0.000168017,0.119951412,0.200202267,0.229743784,0.336209946,0.016848919,0.112042993,0.183851774,0.022142118,0.848093307,0.689576043,0.000464975,0.386954659,0.630815331,0.003928542,0.088762584,0.911237416,0.005138915,0.372817799,0.005507215,0.111852069,0.396319513,0.064467766,0.008313658,0.007708238,0.397435608,0.01630217,0.002561896,0.010427998,0.671599641,0.116253916,0.662558833,0,0.816219636,0.007620178,0.623469068,0.613571979,0.026844216,0.565399299,1,0.043081088
0,0.453075646,0.613586244,0.613586244,0.998421394,0.808744783,0.303610087,0.780955236,0.000868546,0.000705119,0.438433859,0,0,0.157684042,0.202420346,0.314599986,0.004446663,0.084032245,0.160352489,0.022224879,0.847904425,0.689486799,0.00041287,0.367674453,0.630612252,0.0008417,0.024820873,0.975179127,0.021566084,0.369637181,0.005365848,0.084021366,0.395526397,0.047976012,0.001999855,0.007567234,0.378338346,0.000559138,0.002072236,0.051714772,0.671481071,0.110933234,0.518200663,0,0.748197725,0.000577217,0.624176429,0.613582088,0.026791157,0.565158396,1,0.146956427
0,0.589378446,0.61359345,0.61359345,0.99912057,0.809459306,0.303475945,0.781726185,0.000168945,0.000129886,0.467926491,0.00019802,0.006275939,0.18692849,0.240143708,0.331576714,0.035648925,0.121732758,0.191007005,0.022100192,0.848032405,0.689382752,0.000479124,0.392254387,0.630721497,0.006273083,0.120355534,0.879644466,0.005324593,0.373155544,0.005365848,0.12175322,0.405551544,0.154422789,0.009452772,0.031308844,0.408618077,0.015178566,0.002415187,0.032773915,0.671582972,0.110933234,0.640346789,0,0.83149302,0.001986567,0.623814634,0.613592148,0.026825436,0.565316711,1,0.031060842
0,0.552866856,0.613636691,0.613636691,0.99900225,0.809321427,0.303421079,0.781581624,0.000288051,0.000337024,0.460372579,0.000242024,0,0.17584594,0.217547509,0.31548419,0.041063569,0.103167495,0.168411539,0.022150051,0.848229451,0.689726516,0.000494895,0.372508476,0.63190059,0.007577125,0.134111316,0.865888684,0.005667639,0.375098136,0.005365848,0.103155992,0.404514598,0.181409295,0.005402682,0.026978835,0.39567174,0.006276534,0.002240793,0.069515787,0.671562794,0.112523506,0.552406946,0,0.800365078,0.002102861,0.623655323,0.613636686,0.025918896,0.541335928,1,0.027538967
0,0.572675197,0.613651105,0.613636691,0.99908995,0.80939603,0.303420112,0.781654606,0.000200282,0.000191518,0.477731646,0.000281028,0,0.190173191,0.220100217,0.326094645,0.014096223,0.103656054,0.174587633,0.022252012,0.848362195,0.690175913,0.000452772,0.381459335,0.631450254,0.005543549,0.111588113,0.888411887,0.00513466,0.374730196,0.005481622,0.103302555,0.39676832,0.059970015,0.005052579,0.02172936,0.401302549,0.058357578,0.002308747,0.017757945,0.671552878,0.123769807,0.612162756,0,0.804138948,0.089455937,0.62350322,0.613650928,0.026928693,0.565738675,1,0.033737953
